Country Code,Series Code,Version Code,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014
KNA,GC.TAX.TOTL.GD.ZS,199509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,199704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,199804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,199904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200504,19.6328409807347,19.5453594118163,19.3419460503318,20.2102251825792,20.293970268916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200509,19.6328409807347,19.5453594118163,19.3419460503318,20.2102251825792,20.293970268916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200604,19.6328411102295,19.5453586578369,19.3419456481934,20.21022605896,20.2939701080322,NA,NA,NA,NA,NA,NA,NA,NA,23.4872055053711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200609,19.6328411102295,19.5453586578369,19.3419456481934,20.21022605896,20.2939701080322,NA,NA,NA,NA,NA,NA,NA,NA,23.4872055053711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200704,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.7418979112307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200709,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.7418979112307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200804,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.9447146340831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200809,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.9447146340831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200812,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.9447146340831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200905,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,24.0339685730122,NA,NA,21.9138099580746,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,200910,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,24.0339689678897,NA,NA,21.9138091710996,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201004,19.632841346132,19.5453590599258,19.3419454199185,20.2102254844941,20.2939691842207,NA,NA,NA,NA,NA,NA,NA,NA,23.9269188376831,NA,NA,22.2047019134548,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201007,19.632841346132,19.5453590599258,19.3419454199185,20.2102254844941,20.2939691842207,NA,NA,NA,NA,NA,NA,NA,NA,23.9269188376831,NA,NA,22.2047019134548,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201012,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.9269188376831,NA,NA,22.2690232423761,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201104,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.9269188376831,NA,NA,22.2690232423761,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201107,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.9269188376831,NA,NA,22.2690232423761,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201109,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,23.9269188376831,NA,NA,22.2690232423761,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201112,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,NA,20.0042594072548,NA,NA,18.4031296344659,NA,NA,NA,NA,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201204,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,16.2393798851936,18.1538333608243,20.0682806487632,22.6884041086238,21.6076620248795,20.9676248710917,20.2313987458916,19.7167749995872,17.5966750789473,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201205,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,16.2393798851936,18.1538333608243,20.0682806487632,22.6884041086238,21.6076620248795,20.9676248710917,20.2313987458916,19.7167749995872,17.5966750789473,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201207,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,16.2393798851936,18.1538333608243,20.0682806487632,22.6884041086238,21.6076620248795,20.9676248710917,20.2313987458916,19.7167749995872,17.5966750789473,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201209,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,16.2393798851936,18.1538333608243,20.0682806487632,22.6884041086238,21.6076620248795,19.6911000387553,19.1925433634358,19.2664856934961,17.0347239871008,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201210,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,16.2393798851936,18.1538333608243,20.0682806487632,22.6884041086238,21.6076620248795,19.6911000387553,19.1925433634358,19.2664856934961,17.0347239871008,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201212,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,14.7344769067855,17.0600851607435,19.063839409092,21.6183174913152,20.2331985899208,19.6911487962344,19.1925265589088,19.2665087074328,17.0346793860289,NA,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201304,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,14.7344769067855,17.0600851607435,19.063839409092,21.6183174913152,20.2331985899208,19.6911487962344,19.1925265589088,19.2665307388232,17.0346517068068,19.6632630985825,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201307,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,14.7344769067855,17.0600851607435,19.063839409092,21.6183174913152,20.0204634402079,19.7959034363045,19.2907058868413,18.6970049239656,16.0282717427315,18.3280683641842,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201310,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,NA,NA,14.7344769067855,17.0600851607435,19.063839409092,21.6183174913152,20.0204634402079,19.7959034363045,19.2907058868413,18.6970049239656,16.0282717427315,18.3280683641842,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201312,19.63284135,19.54535906,19.34194542,20.21022548,20.29396918,NA,NA,NA,NA,NA,NA,NA,14.73447691,17.06008516,19.06383941,21.61831749,20.23319859,19.6911488,19.19252656,19.26083347,16.9753478,19.61117919,NA,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201404,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,16.7318433016695,15.8248157441726,16.44832922068,18.786977020235,20.9843667685397,23.7587449657028,22.0100017228536,21.4660166384092,21.0531287112353,21.2103341756861,18.8048759964509,21.6141476051574,19.2669853686803,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201405,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,16.7318433016695,15.8248157441726,16.44832922068,18.786977020235,20.9843667685397,23.7587449657028,22.0100017228536,21.4660166384092,21.0531287112353,21.2103341756861,18.8048759964509,21.6141476051574,19.2669853686803,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201407,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,16.7318433016695,15.8248157441726,16.44832922068,18.786977020235,20.9843667685397,23.7587449657028,22.0100017228536,21.6350839198701,21.2046370967742,20.6112852664577,18.3520599250936,20.7527975584944,20.1923076923077,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201409,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,16.7318433016695,15.8248157441726,16.44832922068,18.786977020235,20.9843667685397,23.7587449657028,22.0100017228536,21.6350839198701,21.2046370967742,20.6112852664577,18.3520599250936,20.7527975584944,20.1923076923077,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201411,19.632841346132,19.5453590599259,19.3419454199186,20.2102254844942,20.2939691842208,NA,NA,NA,NA,NA,16.7318433016695,15.8248157441726,16.44832922068,18.786977020235,20.9843667685397,23.7587449657028,22.0100017228536,21.6350839198701,21.2046370967742,20.6112852664577,18.3520599250936,20.7527975584944,20.1923076923077,NA,NA
KNA,GC.TAX.TOTL.GD.ZS,201412,19.6328409807347,19.5453594118163,19.3419460503318,20.2102251825792,20.293970268916,NA,NA,NA,NA,NA,16.5916644007572,15.6680208850049,16.3539951399103,18.7123038878151,20.8335273312377,23.4630876400532,21.7830329563139,21.6327238798799,21.2090959243498,20.6112152701676,18.3458268592533,20.7555772856049,20.1904306770671,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,198904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,199904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,200910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,GC.DOD.TOTL.GD.ZS,201412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,198904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,199904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,200004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,200104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,200204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,200304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,200404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,FS.AST.CGOV.GD.ZS,200504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
